m_c_report_log_d.app_id,m_c_report_log_d.user_id,m_c_report_log_d.resource_id,m_c_report_log_d.product_id,m_c_report_log_d.cpg,m_c_report_log_d.fpg,m_c_report_log_d.user_agent,m_c_report_log_d.client,m_c_report_log_d.province,m_c_report_log_d.is_pay,m_c_report_log_d.visited_at,m_c_report_log_d.statdate
appHJG4o72G5512,u_5bea1c29880cb_NtmKf23vkK,a_5bebc66f6263b_WpWJAMIl,p_5beb92f7e919d_VThEF2J4,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1.1; OPPO R9 Plusm A Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/2845 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,江西省,1,2018-11-17 00:37:42.0,20181117
appuAhZGRFx3075,u_583cb6322e830_Mg49fh01,a_5b5ec92e26487_5IHQvo0l,p_5b39c875a676b_fGO1O4Yr,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; LDN-AL00 Build/HUAWEILDN-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/9665 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,重庆,1,2018-11-17 00:37:42.0,20181117
appTCVlUyvG2205,u_5bb16c27dd40c_1ea6EepBeB,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Mobile/14F89 MicroMessenger/6.7.1 NetType/4G Language/zh_CN",1,湖北省,0,2018-11-17 00:37:42.0,20181117
appFYZWlxTV3046,u_59d58803bdc2c_Px1uhVhq,a_5be2c45f530d6_JD0swpOO,p_5be1849f215a0_q7SdI5xT,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_TW",1,台湾省,1,2018-11-17 00:37:42.0,20181117
app6Wf7NMsr4708,u_5b7b9312ba3ed_yqxvZbgo7f,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; MI 6 Build/OPR1.170623.027; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.7.1321(0x26070030) NetType/4G Language/zh_CN",1,浙江省,1,2018-11-17 00:37:42.0,20181117
appy2eIPtfp5380,u_5b24cdc777bad_UMEuiciBBo,a_5bbe9ec7519cd_gtxXBPL0,p_5bbe9d572f15d_kFx0j49L,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; M2 E Build/MMB29U; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/6741 MicroMessenger/6.7.3.1360(0x2607033A) NetType/WIFI Language/zh_CN Process/tools",1,湖北省,1,2018-11-17 00:37:42.0,20181117
app2vU07cs06975,u_5ad350abbf286_S6vaVdbavE,i_5b9b3d256da24_bPybJw0i,i_5b9b3d256da24_bPybJw0i,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60 MicroMessenger/6.7.1 NetType/3G Language/zh_CN",1,新疆,0,2018-11-17 00:37:42.0,20181117
appYDfMcMtV2307,u_5ac55691bfa0f_jqTxaprZQL,p_5b8d00e1839ad_fqyklisw,p_5b8d00e1839ad_fqyklisw,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 MicroMessenger/6.7.1 NetType/WIFI Language/zh_CN",1,上海,1,2018-11-17 00:37:42.0,20181117
appevE8P9bn6042,u_5beef2559bf45_oC6bS16t1Q,c_5a2a0981776f8_D4kSVBek,c_5a2a0981776f8_D4kSVBek,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.0; MI 4S Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.6.7.1321(0x26060739) NetType/4G Language/zh_CN",1,上海,0,2018-11-17 00:37:42.0,20181117
appwcTwSmuF5768,u_5beef255e1876_16ceCT3djF,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E216 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,0,2018-11-17 00:37:42.0,20181117
appcQR4bslW1267,u_5beef256003eb_0gwtay1qIO,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,0,2018-11-17 00:37:42.0,20181117
app6Wf7NMsr4708,u_5aec29cb48865_YF191UaLwT,v_5b361ee90bddd_3ANTcF7B,p_5b117151e0e7a_KE3aWHLK,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; VTR-TL00 Build/HUAWEIVTR-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/2884 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,江苏省,1,2018-11-17 00:37:42.0,20181117
appYDfMcMtV2307,u_5a89cc0acee40_lKC7luid76,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,河南省,1,2018-11-17 00:37:42.0,20181117
app6Wf7NMsr4708,u_5a897ea07f497_AlriXg6aJF,v_5bee7bd439b43_X8tuz1z7,p_5af93db232348_CyiYphQy,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; MI 8 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044386 Mobile Safari/537.36 MMWEBID/9089 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,天津,1,2018-11-17 00:37:42.0,20181117
appuAhZGRFx3075,u_api_5be98f1a67944_9ycjmYPg,p_58da5500db501_Uxa0Y6o1,p_58da5500db501_Uxa0Y6o1,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9sk Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/3686 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,福建省,1,2018-11-17 00:37:42.0,20181117
appj2085ecb7055,u_5beef1c5ed021_SHF96QEBEp,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,0,2018-11-17 00:37:42.0,20181117
appI3ilM7Z33810,u_5a7558e0d8425_fFb5S9GkNm,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.1.1; OPPO R11 Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MMWEBID/5022 MicroMessenger/6.7.3.1360(0x2607033A) NetType/WIFI Language/en Process/tools",1,北京,0,2018-11-17 00:37:42.0,20181117
appPJCcoOVp4700,u_5beef2564d719_5UfTutrLja,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; Mi Note 3 Build/OPM1.171019.019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MMWEBID/3003 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,海南省,0,2018-11-17 00:37:42.0,20181117
app3V0l29O37382,u_5beeef078680f_k5S7TgF3Ha,l_5bea5f0cbc9b2_CRrKag5h,p_598d784f2d373_0aPumZJy,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.0; HUAWEI CAZ-AL10 Build/HUAWEICAZ-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/5463 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,山东省,0,2018-11-17 00:37:42.0,20181117
appy8lMwaPV9141,u_5a1d7daa1a01b_wunX6APUO2,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; MI 8 SE Build/OPM1.171019.019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/3959 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,湖南省,1,2018-11-17 00:37:42.0,20181117
appzDSBtscz6568,u_598003487dbbf_NCjdmjED,l_5bed27ed4d653_nScq1JHT,l_5bed27ed4d653_nScq1JHT,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,江苏省,1,2018-11-17 00:37:42.0,20181117
appJT4ViFid1753,u_5bcc8fae485ee_MKUfUL4aFd,l_5be3b446e3548_uAg4PanU,p_5bd7c392f1337_Xmsov9GY,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; vivo X20A Build/OPM1.171019.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/6959 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,天津,1,2018-11-17 00:37:42.0,20181117
app2MaZkUFo9946,u_5b8ea06a78452_fA1805zunN,a_5b5002986da0a_RQsYnBgO,p_5b4ff0fd0d86a_RQaMBmxW,NULL,NULL,"Mozilla/5.0 (Linux; Android 4.4.4; HUAWEI G7-UL20 Build/HuaweiG7-UL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/378 MicroMessenger/6.7.3.1360(0x26070338) NetType/WIFI Language/zh_CN Process/tools",1,江西省,0,2018-11-17 00:37:42.0,20181117
appKmer91CO8322,u_5beef255ebf74_cxxbBkhPJ8,l_5bed879908b94_lSNu6hgc,l_5bed879908b94_lSNu6hgc,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A366 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广西,0,2018-11-17 00:37:42.0,20181117
apptcB2yhZx4857,u_5b325b5364538_7GsNoZsNHU,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 MicroMessenger/6.5.2.501 NetType/WIFI WindowsWechat QBCore/3.43.901.400 QQBrowser/9.0.2524.400",1,北京,0,2018-11-17 00:37:42.0,20181117
app6Wf7NMsr4708,u_5a96c160f212e_zdftvg3C8Q,p_5abef8d1a00f9_PGtMF1Ir,p_5abef8d1a00f9_PGtMF1Ir,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; SKR-A0 Build/G66X1809220CN00MPX; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/5015 MicroMessenger/6.7.3.1360(0x260703B3) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:37:42.0,20181117
app6Wf7NMsr4708,u_5abfa798d4e45_P2do4YUcOx,v_5be5538a0309b_4WaP0ubZ,p_5be53f86e9a46_8hRLIb69,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/1164 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,四川省,1,2018-11-17 00:37:43.0,20181117
appHESQZrnm8909,u_5acd7aa3eb331_CBTAS0UWCW,l_5be4eac9f24d7_Mbm0nCRN,l_5be4eac9f24d7_Mbm0nCRN,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Mobile/14F89 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,江西省,1,2018-11-17 00:37:43.0,20181117
appyIRwifTE7207,u_5bcdc41c63d7f_zDScM8wHxI,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.5.6 NetType/4G Language/zh_CN",1,黑龙江省,0,2018-11-17 00:37:43.0,20181117
appq9jtJc2T2160,u_5a0daf6981cd1_EP93wGVkg3,p_5ba9ce43bf418_pxlBmTkq,p_5ba9ce43bf418_pxlBmTkq,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML, like Gecko) Mobile/14C92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,山东省,0,2018-11-17 00:37:43.0,20181117
app6Wf7NMsr4708,u_5a8abe3d28ace_XZcwWKMsXq,v_5ad1a82170964_5PxpdjFT,p_5ae03322edd55_FAJr7Z9z,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; EML-AL00 Build/HUAWEIEML-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/2789 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,北京,1,2018-11-17 00:37:43.0,20181117
appuAhZGRFx3075,u_590538799e11c_Jzq6LKYH,a_5ad0118906546_Y0i0GPjR,p_5acdbfc032da3_Pxm0fqb5,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0; HUAWEI CAZ-TL20 Build/HUAWEICAZ-TL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044208 Mobile Safari/537.36 MicroMessenger/6.6.5.1280(0x26060536) NetType/WIFI Language/zh_CN",1,辽宁省,0,2018-11-17 00:37:43.0,20181117
appSZ6WBeRl1640,u_5b401665ab7d2_chKsKByaat,v_5ba464100caf1_5pSGRxPb,p_5b472273402ba_QmaOswoB,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; Mi Note 3 Build/OPM1.171019.019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/6466 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,海南省,1,2018-11-17 00:37:43.0,20181117
app6Wf7NMsr4708,u_5a3a467788d97_G8jf7bqStB,v_5b260e3c8b9ef_pXrDQC4D,p_5b117151e0e7a_KE3aWHLK,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,上海,1,2018-11-17 00:37:43.0,20181117
appYDfMcMtV2307,u_5a89cc0acee40_lKC7luid76,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,河南省,1,2018-11-17 00:37:43.0,20181117
appzDSBtscz6568,u_5a5cb3625aa45_pYVBMxoS0C,l_5be121633caef_EtZtWICp,p_5bd2cf3bd095d_ihcdYVY7,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; SM-C9000 Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/7172 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,黑龙江省,1,2018-11-17 00:37:43.0,20181117
appRY9yTVR18157,u_5848acb3957ed_31IVWK2Q,a_5bee2953992f4_ecyHYIlH,p_5a20c170633d3_YVpdjHrT,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.1.1; OPPO R11s Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.6.7.1321(0x26060736) NetType/4G Language/zh_CN",1,河北省,1,2018-11-17 00:37:43.0,20181117
appQMK2OEBh1031,u_5aa1c4268830f_T0Eg1gQ39a,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/4831 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,福建省,1,2018-11-17 00:37:43.0,20181117
appYFsyUsfe7593,u_5b9b72f27216a_Ot4wa8YNS0,p_5ba0a92c82da1_tSyKkd0e,p_5ba0a92c82da1_tSyKkd0e,NULL,NULL,"Mozilla/5.0 (iPad; CPU OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,北京,1,2018-11-17 00:37:43.0,20181117
appzwjiQuoo3641,u_5becca8d2dd98_UGmqJs2d0j,l_5be54199e048f_q4AGgzqz,p_5be4f51d5fd20_cqSHHpZh,NULL,NULL,"Mozilla/5.0 (Linux; Android 9.0; CLT-AL00 Build/HUAWEICLT-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.7.3.1360(0x260703AA) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:37:43.0,20181117
appQktJZ0Ks2153,u_5beef2568a91b_7XWCEK8841,p_5a44d236a9882_AuvhhcBM,p_5a44d236a9882_AuvhhcBM,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.1 NetType/4G Language/zh_CN",1,陕西省,0,2018-11-17 00:37:43.0,20181117
appz8yaWfdt4298,u_5a840e66ef7d7_G00wCmFtO0,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; Redmi S2 Build/OPM1.171019.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/1397 MicroMessenger/6.7.3.1360(0x260703AE) NetType/4G Language/zh_CN Process/tools",1,江西省,0,2018-11-17 00:37:43.0,20181117
appI3ilM7Z33810,u_5bbaf2bb3168e_F2ML5GWt1C,ex_5bd516b30dd24_DbFjdb8Y,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.0; PRO 7-S Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/720 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,山东省,1,2018-11-17 00:37:43.0,20181117
app30ZwZE3C4606,u_5b318eac42afc_nkE8iKFCpQ,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广西,1,2018-11-17 00:37:43.0,20181117
appO8Tn8Eoo3579,u_5beef2574b1fc_SfjAXetTSe,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 4.4.2; PE-TL00M Build/HuaweiPE-TL00M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/6800 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,浙江省,0,2018-11-17 00:37:43.0,20181117
appFONhDTuu4902,u_5b0ccb99272be_FANXQfuAwM,c_5b2f0303d6357_hD5BazrF6933,c_5b2f0303d6357_hD5BazrF6933,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1; OPPO R9m Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044205 Mobile Safari/537.36 MicroMessenger/6.7.2.1340(0x2607023A) NetType/4G Language/zh_CN",1,浙江省,1,2018-11-17 00:37:43.0,20181117
appcwq6VQRb1722,u_5b6b0e2c073e1_wTqF13YiNp,a_5be40c6e7f6d9_S2Wq7yn1,p_5b49f6024d89f_41Vr5ESH,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.6.5 NetType/WIFI Language/zh_CN",1,福建省,1,2018-11-17 00:37:43.0,20181117
appuAhZGRFx3075,u_5bed66e17eaf9_H3CLpBE90f,p_5a9ce335b29ec_5UMQt9he,p_5a9ce335b29ec_5UMQt9he,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.1.1; OPPO R11t Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.7.3.1360(0x26070333) NetType/4G Language/zh_CN Process/tools",1,湖南省,0,2018-11-17 00:37:43.0,20181117
appD8HBomSz1993,u_5b028efa73789_t4h5lyGh4X,p_5b67a8c018eae_Pml1VMS9,p_5b67a8c018eae_Pml1VMS9,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,广东省,1,2018-11-17 00:37:43.0,20181117
app2vU07cs06975,u_5ad350abbf286_S6vaVdbavE,p_5a2414498d592_v3kcqBMM,p_5a2414498d592_v3kcqBMM,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60 MicroMessenger/6.7.1 NetType/3G Language/zh_CN",1,新疆,0,2018-11-17 00:37:43.0,20181117
app6Wf7NMsr4708,u_5be7c338a8a21_DMRnmFV9fD,v_5ac4b50b82784_AH7S0Vfu,p_5a87002150e56_oijNuKih,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,浙江省,1,2018-11-17 00:37:43.0,20181117
appYDfMcMtV2307,u_5beef2567f841_X0juVtrvKC,p_5b7a97c872d5b_IEGK2z7L,p_5b7a97c872d5b_IEGK2z7L,NULL,NULL,"Mozilla/5.0 (iPad; CPU OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,北京,0,2018-11-17 00:37:43.0,20181117
app6Wf7NMsr4708,u_5a976e2d30122_8KaZMLUMBh,p_5be53f86e9a46_8hRLIb69,p_5be53f86e9a46_8hRLIb69,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Mobile/14A456 MicroMessenger/6.6.5 NetType/4G Language/en",1,北京,1,2018-11-17 00:37:43.0,20181117
appjtyc0xwh2133,u_5bd8695865523_7OZ614cXpm,a_5b9dccdea8122_BcljGt9Z,p_5b9dcdc35e9cd_7Gy78tUo,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; COL-AL10 Build/HUAWEICOL-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MMWEBID/5750 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,江苏省,1,2018-11-17 00:37:43.0,20181117
appirim57sJ5686,u_5a475d9dad88f_u1ObE4bnFT,l_5bee8c3294ff3_4ZVGflHd,l_5bee8c3294ff3_4ZVGflHd,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,1,2018-11-17 00:37:43.0,20181117
appYOOVFuWo3430,u_5b92607eebf75_ijCTE23JC1,v_5a6d9273bee81_wr8Ka8sz,p_5a2a8c402d5c9_msnBBQ8t,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_1 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Mobile/15B150 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,新疆,1,2018-11-17 00:37:44.0,20181117
